id,rating,genre,theater_date,box_office,runtime,studio
1892,PG,Action and Adventure|Drama|Mystery and Suspense,"Jun 1, 1975",,124.0,Universal Pictures
1894,R,Art House and International|Drama|Romance,"Aug 1, 1981",,127.0,
1896,PG,Action and Adventure|Drama|Science Fiction and Fantasy,"May 25, 1983",,133.0,Twentieth Century Fox
1897,NR,Comedy,,,92.0,Gravitas
1899,PG,Comedy|Horror|Science Fiction and Fantasy,"Mar 30, 1988",,93.0,
1900,R,Action and Adventure|Drama,,,60.0,
1901,R,Action and Adventure|Art House and International|Drama|Mystery and Suspense,"Dec 4, 2015",,104.0,
1902,NR,Horror|Mystery and Suspense,"Jul 3, 1958",,78.0,
1903,R,Action and Adventure|Science Fiction and Fantasy,"Aug 7, 2008",,111.0,Magnolia Pictures
1905,R,Art House and International|Comedy|Drama,"Feb 18, 2000",,109.0,
1907,PG-13,Animation|Science Fiction and Fantasy,"Jul 11, 2001",,106.0,Columbia Pictures
1908,NR,Science Fiction and Fantasy|Romance,,,75.0,
1910,R,Drama,,,123.0,Sony Pictures Classics
1911,PG,Classics|Drama|Mystery and Suspense,"Jun 17, 1971",,95.0,
1912,PG,Comedy,"Dec 10, 1993",,106.0,
1913,NR,Action and Adventure,,,,
1914,R,Art House and International|Drama,"Jun 1, 1994",,115.0,
1916,NR,Drama|Mystery and Suspense|Television,,,100.0,
1918,NR,Action and Adventure|Classics|Documentary,"Oct 1, 1929",,290.0,
1920,NR,Action and Adventure|Art House and International|Drama|Horror|Mystery and Suspense,,,100.0,
1923,PG,Comedy|Drama|Science Fiction and Fantasy,"Nov 23, 1988",,116.0,
1924,PG-13,Action and Adventure|Drama|Mystery and Suspense,"Sep 30, 1994",,112.0,
1926,PG-13,Action and Adventure|Drama,"Jul 19, 1985",,92.0,
1927,R,Drama|Horror|Mystery and Suspense|Romance,"Mar 20, 1992",,127.0,
1929,R,Drama|Musical and Performing Arts,"Sep 6, 1984",,158.0,Warner Bros. Pictures
1930,PG,Action and Adventure|Art House and International|Classics|Drama|Mystery and Suspense,"Jan 1, 1966",,102.0,
1933,R,Art House and International|Comedy|Drama,"Sep 10, 1988",,121.0,
1937,PG-13,Drama|Romance,"Jun 1, 2018",,120.0,STXfilms
1938,NR,Classics|Comedy|Musical and Performing Arts|Romance,"Jan 1, 1961",,133.0,
1939,NR,Drama|Special Interest,,,86.0,
1941,R,Comedy|Drama|Faith and Spirituality,"Jan 1, 1993",,124.0,
1942,NR,Comedy|Romance,"Jan 11, 2013",,147.0,Fox International
1946,R,Horror|Mystery and Suspense,"Mar 17, 2000",,98.0,New Line Cinema
1947,PG-13,Art House and International|Drama,"Apr 20, 2001",,108.0,Sony Pictures Classics
1949,PG,Comedy|Romance,"Apr 3, 1992",,91.0,
1950,R,Action and Adventure|Drama,"May 3, 1985",,100.0,
1951,NR,Classics|Drama,"Dec 11, 1952",,91.0,
1952,NR,Action and Adventure|Drama|Mystery and Suspense,,,92.0,
1955,PG-13,Drama|Romance,"Jun 2, 1995",,135.0,
1956,R,Art House and International|Comedy|Horror,"Jun 17, 1971",,93.0,
1957,NR,Art House and International|Comedy|Drama|Mystery and Suspense,,,110.0,
1958,G,Drama,,,74.0,
1959,R,Drama,"Jun 1, 1998",,90.0,
1960,PG-13,Drama,"Jan 9, 2015",,127.0,Paramount Pictures
1961,NR,Drama,,,90.0,
1963,R,Horror,"Dec 31, 2001",,89.0,
1966,PG-13,Comedy,"Apr 19, 1996",,90.0,
1969,PG,Action and Adventure|Comedy|Western,"Apr 1, 1976",,104.0,
1970,PG-13,Comedy,"Jul 6, 1988",,90.0,
1971,NR,Drama|Mystery and Suspense,,,93.0,
1972,R,Action and Adventure|Mystery and Suspense|Science Fiction and Fantasy,"Jan 30, 1998",,106.0,
1973,R,Action and Adventure|Drama|Mystery and Suspense|Science Fiction and Fantasy|Special Interest,"Jan 1, 2004",,94.0,
1977,NR,Classics|Comedy|Musical and Performing Arts,"Nov 23, 1966",,90.0,
1978,R,Art House and International|Drama,"Jun 1, 1998",,102.0,
1979,G,Classics|Drama|Mystery and Suspense,,,103.0,
1982,,,,,,
1983,G,Action and Adventure|Animation|Kids and Family,"Jul 2, 1986",,74.0,
1987,PG-13,Comedy,,,98.0,
1988,R,Comedy,,,94.0,
1989,NR,Art House and International|Drama,,,101.0,
1990,R,Art House and International|Comedy|Drama,"Jun 1, 1974",,112.0,
1991,R,Action and Adventure|Drama,,,92.0,
1992,R,Comedy|Drama,"Aug 21, 1991",,116.0,
1993,PG,Comedy,"Jun 4, 1993",,95.0,
1995,PG-13,Action and Adventure|Comedy|Western,"Jun 30, 1999",,107.0,Warner Bros. Pictures
1997,PG,Comedy|Science Fiction and Fantasy,"Jul 23, 1993",,88.0,Paramount Vantage
1998,G,Classics|Comedy|Drama|Musical and Performing Arts,"Jan 1, 1962",,111.0,
1999,PG,Comedy|Drama|Kids and Family|Sports and Fitness,"Apr 1, 1993",,101.0,
2000,R,Action and Adventure|Art House and International|Comedy|Drama|Mystery and Suspense,"Sep 27, 2001",,94.0,Columbia Pictures
